Date,Open,High,Low,Close,Volume,Date,Open,High,Low,Close,Volume,Date,Open,High,Low,Close,Volume
11/16/2020 16:00:00,315.38,315.58,311.42,312.73,555116,11/16/2020 16:00:00,588.34,589.57,572.11,573.96,439578,11/16/2020 16:00:00,255,260.34,253.61,259.1,1927580
11/17/2020 16:00:00,310.33,315.75,309.65,312.63,744501,11/17/2020 16:00:00,567.87,584.55,565.1,577.97,376036,11/17/2020 16:00:00,256.5,259.72,253.5,258.21,1411215
11/18/2020 16:00:00,314.74,316.42,310.3,310.6,1187138,11/18/2020 16:00:00,589.9,600.05,582.1,587.87,526785,11/18/2020 16:00:00,258.44,260.6,257.25,257.33,1618516
11/19/2020 16:00:00,311.22,311.87,306.92,309.48,708372,11/19/2020 16:00:00,584.03,592.37,576.6,590.65,303161,11/19/2020 16:00:00,257.29,259.53,255,255.59,1700393
11/20/2020 16:00:00,308.88,310.21,305.2,306.42,776881,11/20/2020 16:00:00,590.51,596.13,571.41,574.13,374351,11/20/2020 16:00:00,256.64,259.66,255.5,258.56,1615146
11/23/2020 16:00:00,309.23,311.21,305.5,306.49,679026,11/23/2020 16:00:00,581.57,599.5,580,594.94,250603,11/23/2020 16:00:00,260.7,262.76,260.16,261.11,2099979
11/24/2020 16:00:00,309.51,313.61,308.5,309.98,918574,11/24/2020 16:00:00,605.26,619.32,600.26,615.41,419697,11/24/2020 16:00:00,263.65,264.17,260.01,261.51,2345332
11/25/2020 16:00:00,310.06,314.14,307.85,312.26,698675,11/25/2020 16:00:00,610.86,610.86,600,603.85,274602,11/25/2020 16:00:00,263.01,265.87,254.51,256.43,3037881
11/27/2020 13:00:00,311.37,311.63,305.3,306.03,475074,11/27/2020 13:00:00,608.86,608.86,590.08,591.54,123910,11/27/2020 13:00:00,258.62,262.2,258.15,261.95,1072234
11/30/2020 16:00:00,305.3,306.4,299.14,302.26,1154564,11/30/2020 16:00:00,591,595.36,575.47,579.19,286267,11/30/2020 16:00:00,262.94,264.23,258.11,261.62,2342210
12/1/2020 16:00:00,304.18,309.87,300.54,301.1,883223,12/1/2020 16:00:00,587.84,599.19,583.49,593.6,304873,12/1/2020 16:00:00,263.22,265.35,255.12,255.13,2087627
12/2/2020 16:00:00,301.1,301.69,297.74,298.77,769697,12/2/2020 16:00:00,590.19,599.95,585.8,594.84,317212,12/2/2020 16:00:00,255.13,260.44,254.39,259,2773408
12/3/2020 16:00:00,299.17,304.75,298.72,303.43,992090,12/3/2020 16:00:00,597.94,613.75,595.49,598.64,392304,12/3/2020 16:00:00,258.49,259.81,251.93,252.68,2080076
12/4/2020 16:00:00,304.03,307.69,303.12,307.23,794302,12/4/2020 16:00:00,601,613.26,601,605.67,215063,12/4/2020 16:00:00,253.86,255.75,252.79,253.39,1655180
12/7/2020 16:00:00,306.8,306.94,298.29,301,907099,12/7/2020 16:00:00,603.55,605.45,594.36,601.01,216129,12/7/2020 16:00:00,253.13,253.5,250.54,252.01,1598433
12/8/2020 16:00:00,300.76,308.64,300.4,301.96,764330,12/8/2020 16:00:00,596.11,609.98,595.31,602.1,214833,12/8/2020 16:00:00,253.12,254.84,251.27,252.6,1303641
12/9/2020 16:00:00,302.14,304.71,300.07,303.73,730552,12/9/2020 16:00:00,603.37,603.86,587.01,595.5,232344,12/9/2020 16:00:00,252.5,255.5,251.6,254.83,1373929
12/10/2020 16:00:00,302.1,305.69,297.88,298.43,1166204,12/10/2020 16:00:00,589.16,605.97,589.16,601.01,239903,12/10/2020 16:00:00,253.59,254.24,250.62,253.45,1158927
12/11/2020 16:00:00,298.08,301.21,295.05,300.57,860295,12/11/2020 16:00:00,593.83,609.17,593.83,601.79,270326,12/11/2020 16:00:00,251.44,256,250.82,255.77,1403717
12/14/2020 16:00:00,301.98,303.39,298,298,700323,12/14/2020 16:00:00,607.3,607.3,595.43,595.82,294137,12/14/2020 16:00:00,258,258.75,252.51,252.72,972882
12/15/2020 16:00:00,298.34,300.66,297.75,298.51,902748,12/15/2020 16:00:00,599.49,618.64,595.86,613.74,358515,12/15/2020 16:00:00,256.33,264.11,255.98,261.99,2083375
12/16/2020 16:00:00,300.42,304.08,299.31,302.01,995297,12/16/2020 16:00:00,613.74,615.83,601.2,603.53,259235,12/16/2020 16:00:00,261.84,262.38,259.64,261.12,1210787
12/17/2020 16:00:00,302.27,306.99,299.67,300.68,1295759,12/17/2020 16:00:00,604.75,606.59,594.99,598.35,289402,12/17/2020 16:00:00,263.03,264.64,261.54,264.53,1525282
12/18/2020 16:00:00,300.6,304.96,299.21,303.13,2663412,12/18/2020 16:00:00,598.33,611.01,594.79,608.33,564538,12/18/2020 16:00:00,265,271.45,264.56,270.7,3274395
12/21/2020 16:00:00,299.03,299.91,292.76,297.61,1428990,12/21/2020 16:00:00,591.52,602.49,586.67,600.71,318007,12/21/2020 16:00:00,265.92,272,265.58,267.75,2147346
12/22/2020 16:00:00,297.44,297.82,294.72,296.32,964783,12/22/2020 16:00:00,599.18,603.54,595.74,596.23,187864,12/22/2020 16:00:00,267.58,270.58,265.23,269.26,1535405
12/23/2020 16:00:00,298.29,302.84,297.56,300.66,787020,12/23/2020 16:00:00,598.8,616.49,598.8,611.9,167869,12/23/2020 16:00:00,270.68,271.38,267.83,267.94,938783
12/24/2020 13:00:00,300.59,301.08,296.93,299.6,332697,12/24/2020 13:00:00,609.07,610.75,602.4,606.71,47705,12/24/2020 13:00:00,267.93,269.58,267.32,269.21,289945
